Item_id,Item_Level,Item_Type,Item_ZL,Item_LevelType,Item_job,Item_Sex,Maxhp,Maxmp,AttackType,minAttack,maxAttack,minMagic,maxMagic,Defense,MagicDefense,Item_Miss,Item_Hits,Attack_Fatal,Attck_F_damage,money,Item_En_name,Weapon_type,StrengThen_Next,Name,Item_up_type,upexp,strengthenLevel
12195,50,1,3,6,0,0,0,0,0,14731,15468,14731,15468,0,0,0,0,0,0,196000,I003a_6,传说中神射手雷姆使用过的弓箭，据说是诸神为了建立新的世界而打造出来的。,12196,史诗龙筋弓,1,0,46
12196,50,1,3,6,0,0,0,0,0,14878,15622,14878,15622,0,0,0,0,0,0,197000,I003a_6,传说中神射手雷姆使用过的弓箭，据说是诸神为了建立新的世界而打造出来的。,12197,史诗龙筋弓,1,0,47
12197,50,1,3,6,0,0,0,0,0,15027,15778,15027,15778,0,0,0,0,0,0,198000,I003a_6,传说中神射手雷姆使用过的弓箭，据说是诸神为了建立新的世界而打造出来的。,12198,史诗龙筋弓,1,0,48
12198,50,1,3,6,0,0,0,0,0,15177,15936,15177,15936,0,0,0,0,0,0,199000,I003a_6,传说中神射手雷姆使用过的弓箭，据说是诸神为了建立新的世界而打造出来的。,12199,史诗龙筋弓,1,0,49
12199,50,1,3,6,0,0,0,0,0,15329,16095,15329,16095,0,0,0,0,0,0,200000,I003a_6,传说中神射手雷姆使用过的弓箭，据说是诸神为了建立新的世界而打造出来的。,12200,史诗龙筋弓,1,0,50
12200,51,1,3,6,0,0,0,0,0,15482,16256,15482,16256,0,0,0,0,0,0,201000,I003a_6,传说中神射手雷姆使用过的弓箭，据说是诸神为了建立新的世界而打造出来的。,12201,史诗龙筋弓,1,0,51
12201,52,1,3,6,0,0,0,0,0,15637,16419,15637,16419,0,0,0,0,0,0,202000,I003a_6,传说中神射手雷姆使用过的弓箭，据说是诸神为了建立新的世界而打造出来的。,12202,史诗龙筋弓,1,0,52
12202,53,1,3,6,0,0,0,0,0,15793,16583,15793,16583,0,0,0,0,0,0,203000,I003a_6,传说中神射手雷姆使用过的弓箭，据说是诸神为了建立新的世界而打造出来的。,12203,史诗龙筋弓,1,0,53
12203,54,1,3,6,0,0,0,0,0,15951,16749,15951,16749,0,0,0,0,0,0,204000,I003a_6,传说中神射手雷姆使用过的弓箭，据说是诸神为了建立新的世界而打造出来的。,12204,史诗龙筋弓,1,0,54
12204,55,1,3,6,0,0,0,0,0,16111,16917,16111,16917,0,0,0,0,0,0,205000,I003a_6,传说中神射手雷姆使用过的弓箭，据说是诸神为了建立新的世界而打造出来的。,12205,史诗龙筋弓,1,0,55
12205,56,1,3,6,0,0,0,0,0,16272,17086,16272,17086,0,0,0,0,0,0,206000,I003a_6,传说中神射手雷姆使用过的弓箭，据说是诸神为了建立新的世界而打造出来的。,12206,史诗龙筋弓,1,0,56
12206,57,1,3,6,0,0,0,0,0,16435,17257,16435,17257,0,0,0,0,0,0,207000,I003a_6,传说中神射手雷姆使用过的弓箭，据说是诸神为了建立新的世界而打造出来的。,12207,史诗龙筋弓,1,0,57
12207,58,1,3,6,0,0,0,0,0,16599,17429,16599,17429,0,0,0,0,0,0,208000,I003a_6,传说中神射手雷姆使用过的弓箭，据说是诸神为了建立新的世界而打造出来的。,12208,史诗龙筋弓,1,0,58
12208,59,1,3,6,0,0,0,0,0,16765,17603,16765,17603,0,0,0,0,0,0,209000,I003a_6,传说中神射手雷姆使用过的弓箭，据说是诸神为了建立新的世界而打造出来的。,12209,史诗龙筋弓,1,0,59
12209,60,1,3,6,0,0,0,0,0,16933,17780,16933,17780,0,0,0,0,0,0,210000,I003a_6,传说中神射手雷姆使用过的弓箭，据说是诸神为了建立新的世界而打造出来的。,-1,史诗龙筋弓,1,0,60
40000,0,9,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,I003a_6,即使是狼也不能少了它。。。。。。,0,狼的关键部位,0,0,0
40001,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,I003a_6,普普通通的信,0,信,0,0,0
40002,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,I003a_6,沾有妮娜体味的红色手帕,0,手帕,0,0,0
40003,0,9,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,I003a_6,一坨肥瘦相间的肉,0,野猪的臀肉,0,0,0
40004,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,I003a_6,坚硬又有凸起物的棒子。。,0,狼牙棒,0,0,0
40005,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,I003a_6,做工精细，带有浓浓爱意的梳子,0,梳子,0,0,0
40006,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,I003a_6,用途广泛的水果,0,黄瓜,0,0,0
40007,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,I003a_6,又臭又硬但深受女性欢迎的水果,0,榴莲,0,0,0
40008,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,I003a_6,散发着恶魔气息的断角,0,烈焰之环先知的角,0,0,0
40009,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,I003a_6,写有“我爱妮娜”字样沾有粘液的短裤,0,短裤,0,0,0
40010,0,9,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,I003a_6,具有蛊惑人心效果的邪恶水晶,0,水晶,0,0,0
40011,0,9,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,I003a_6,粘稠的巨熊之血,0,巨熊的血,0,0,0
40012,0,9,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,I003a_6,绿黑色的熊胆，看上去有点恶心,0,巨熊的胆,0,0,0
40013,0,9,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,I003a_6,细小但锐利的蝙蝠牙齿,0,蝙蝠的牙齿,0,0,0
40014,0,9,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,I003a_6,粗短强壮的鳄鱼尾巴,0,变异鳄鱼的尾巴,0,0,0
40015,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,I003a_6,锋利大只的豹牙,0,狂怒利刃豹的牙齿,0,0,0
30000,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_1,生命魂元,30001,生命魂元,0,0,1
30001,0,10,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_1,生命魂元,30002,生命魂元,0,120,2
30002,0,10,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_1,生命魂元,30003,生命魂元,0,240,3
30003,0,10,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_1,生命魂元,30004,生命魂元,0,480,4
30004,0,10,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_1,生命魂元,30005,生命魂元,0,960,5
30005,0,10,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_1,生命魂元,30006,生命魂元,0,1920,6
30006,0,10,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_1,生命魂元,30007,生命魂元,0,3840,7
30007,0,10,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_1,生命魂元,30008,生命魂元,0,7680,8
30008,0,10,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_1,生命魂元,30009,生命魂元,0,15360,9
30009,0,10,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_1,生命魂元,30010,生命魂元,0,30720,10
30010,0,10,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_2,生命魂元,30011,生命魂元,0,0,1
30011,0,10,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_2,生命魂元,30012,生命魂元,0,240,2
30012,0,10,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_2,生命魂元,30013,生命魂元,0,480,3
30013,0,10,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_2,生命魂元,30014,生命魂元,0,960,4
30014,0,10,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_2,生命魂元,30015,生命魂元,0,1920,5
30015,0,10,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_2,生命魂元,30016,生命魂元,0,3840,6
30016,0,10,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_2,生命魂元,30017,生命魂元,0,7680,7
30017,0,10,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_2,生命魂元,30018,生命魂元,0,15360,8
30018,0,10,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_2,生命魂元,30019,生命魂元,0,30720,9
30019,0,10,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_2,生命魂元,30020,生命魂元,0,61440,10
30020,0,10,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_3,生命魂元,30021,生命魂元,0,0,1
30021,0,10,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_3,生命魂元,30022,生命魂元,0,480,2
30022,0,10,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_3,生命魂元,30023,生命魂元,0,960,3
30023,0,10,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_3,生命魂元,30024,生命魂元,0,1920,4
30024,0,10,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_3,生命魂元,30025,生命魂元,0,3840,5
30025,0,10,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_3,生命魂元,30026,生命魂元,0,7680,6
30026,0,10,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_3,生命魂元,30027,生命魂元,0,15360,7
30027,0,10,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_3,生命魂元,30028,生命魂元,0,30720,8
30028,0,10,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_3,生命魂元,30029,生命魂元,0,61440,9
30029,0,10,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_3,生命魂元,30030,生命魂元,0,122880,10
30030,0,10,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_4,生命魂元,30031,生命魂元,0,0,1
30031,0,10,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_4,生命魂元,30032,生命魂元,0,960,2
30032,0,10,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_4,生命魂元,30033,生命魂元,0,1920,3
30033,0,10,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_4,生命魂元,30034,生命魂元,0,3840,4
30034,0,10,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_4,生命魂元,30035,生命魂元,0,7680,5
30035,0,10,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_4,生命魂元,30036,生命魂元,0,15360,6
30036,0,10,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_4,生命魂元,30037,生命魂元,0,30720,7
30037,0,10,0,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_4,生命魂元,30038,生命魂元,0,61440,8
30038,0,10,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_4,生命魂元,30039,生命魂元,0,122880,9
30039,0,10,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_4,生命魂元,30040,生命魂元,0,245760,10
30040,0,10,0,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_5,生命魂元,30041,生命魂元,0,0,1
30041,0,10,0,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_5,生命魂元,30042,生命魂元,0,1920,2
30042,0,10,0,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_5,生命魂元,30043,生命魂元,0,3840,3
30043,0,10,0,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_5,生命魂元,30044,生命魂元,0,7680,4
30044,0,10,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_5,生命魂元,30045,生命魂元,0,15360,5
30045,0,10,0,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_5,生命魂元,30046,生命魂元,0,30720,6
30046,0,10,0,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_5,生命魂元,30047,生命魂元,0,61440,7
30047,0,10,0,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_5,生命魂元,30048,生命魂元,0,122880,8
30048,0,10,0,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_5,生命魂元,30049,生命魂元,0,245760,9
30049,0,10,0,5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_5,生命魂元,30050,生命魂元,0,491520,10
30050,0,10,0,6,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_5,生命魂元,30051,生命魂元,0,0,1
30051,0,10,0,6,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_6,生命魂元,30052,生命魂元,0,3840,2
30052,0,10,0,6,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_6,生命魂元,30053,生命魂元,0,7680,3
30053,0,10,0,6,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_6,生命魂元,30054,生命魂元,0,15360,4
30054,0,10,0,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_6,生命魂元,30055,生命魂元,0,30720,5
30055,0,10,0,6,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_6,生命魂元,30056,生命魂元,0,61440,6
30056,0,10,0,6,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_6,生命魂元,30057,生命魂元,0,122880,7
30057,0,10,0,6,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_6,生命魂元,30058,生命魂元,0,245760,8
30058,0,10,0,6,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_6,生命魂元,30059,生命魂元,0,491520,9
30059,0,10,0,6,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,I133a_6,生命魂元,-1,生命魂元,0,983040,10
30060,0,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,I134a_1,物攻魂元,30061,物攻魂元,0,0,1
30061,0,10,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,I134a_1,物攻魂元,30062,物攻魂元,0,120,2
30062,0,10,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,I134a_1,物攻魂元,30063,物攻魂元,0,240,3
30063,0,10,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,I134a_1,物攻魂元,30064,物攻魂元,0,480,4
30064,0,10,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,I134a_1,物攻魂元,30065,物攻魂元,0,960,5
30065,0,10,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,I134a_1,物攻魂元,30066,物攻魂元,0,1920,6
30066,0,10,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,I134a_1,物攻魂元,30067,物攻魂元,0,3840,7
30067,0,10,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,I134a_1,物攻魂元,30068,物攻魂元,0,7680,8
30068,0,10,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,I134a_1,物攻魂元,30069,物攻魂元,0,15360,9
30069,0,10,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,I134a_1,物攻魂元,30070,物攻魂元,0,30720,10
30070,0,10,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,I134a_2,物攻魂元,30071,物攻魂元,0,0,1
30071,0,10,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,I134a_2,物攻魂元,30072,物攻魂元,0,240,2
30072,0,10,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,I134a_2,物攻魂元,30073,物攻魂元,0,480,3
30073,0,10,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,I134a_2,物攻魂元,30074,物攻魂元,0,960,4
30074,0,10,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,I134a_2,物攻魂元,30075,物攻魂元,0,1920,5
30075,0,10,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,I134a_2,物攻魂元,30076,物攻魂元,0,3840,6
30076,0,10,0,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,I134a_2,物攻魂元,30077,物攻魂元,0,7680,7
30077,0,10,0,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,I134a_2,物攻魂元,30078,物攻魂元,0,15360,8
30078,0,10,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,I134a_2,物攻魂元,30079,物攻魂元,0,30720,9
30079,0,10,0,2,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,I134a_2,物攻魂元,30080,物攻魂元,0,61440,10
30080,0,10,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,I134a_3,物攻魂元,30081,物攻魂元,0,0,1
30081,0,10,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,I134a_3,物攻魂元,30082,物攻魂元,0,480,2
30082,0,10,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,I134a_3,物攻魂元,30083,物攻魂元,0,960,3
30083,0,10,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,I134a_3,物攻魂元,30084,物攻魂元,0,1920,4
30084,0,10,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,I134a_3,物攻魂元,30085,物攻魂元,0,3840,5
30085,0,10,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,I134a_3,物攻魂元,30086,物攻魂元,0,7680,6
30086,0,10,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,I134a_3,物攻魂元,30087,物攻魂元,0,15360,7
30087,0,10,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,I134a_3,物攻魂元,30088,物攻魂元,0,30720,8
30088,0,10,0,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,I134a_3,物攻魂元,30089,物攻魂元,0,61440,9
30089,0,10,0,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,I134a_3,物攻魂元,30090,物攻魂元,0,122880,10
30090,0,10,0,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,I134a_4,物攻魂元,30091,物攻魂元,0,0,1
30091,0,10,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,I134a_4,物攻魂元,30092,物攻魂元,0,960,2
30092,0,10,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,I134a_4,物攻魂元,30093,物攻魂元,0,1920,3
30093,0,10,0,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,I134a_4,物攻魂元,30094,物攻魂元,0,3840,4
30094,0,10,0,4,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,I134a_4,物攻魂元,30095,物攻魂元,0,7680,5
30095,0,10,0,4,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,I134a_4,物攻魂元,30096,物攻魂元,0,15360,6
30096,0,10,0,4,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,I134a_4,物攻魂元,30097,物攻魂元,0,30720,7
30097,0,10,0,4,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,I134a_4,物攻魂元,30098,物攻魂元,0,61440,8
30098,0,10,0,4,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,I134a_4,物攻魂元,30099,物攻魂元,0,122880,9
30099,0,10,0,4,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,I134a_4,物攻魂元,30100,物攻魂元,0,245760,10
30100,0,10,0,5,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,I134a_5,物攻魂元,30101,物攻魂元,0,0,1
30101,0,10,0,5,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,I134a_5,物攻魂元,30102,物攻魂元,0,1920,2
30102,0,10,0,5,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,I134a_5,物攻魂元,30103,物攻魂元,0,3840,3
30103,0,10,0,5,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,I134a_5,物攻魂元,30104,物攻魂元,0,7680,4
30104,0,10,0,5,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,I134a_5,物攻魂元,30105,物攻魂元,0,15360,5
30105,0,10,0,5,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,I134a_5,物攻魂元,30106,物攻魂元,0,30720,6
30106,0,10,0,5,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,I134a_5,物攻魂元,30107,物攻魂元,0,61440,7
30107,0,10,0,5,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,I134a_5,物攻魂元,30108,物攻魂元,0,122880,8
30108,0,10,0,5,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,I134a_5,物攻魂元,30109,物攻魂元,0,245760,9
30109,0,10,0,5,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,I134a_5,物攻魂元,30110,物攻魂元,0,491520,10
30110,0,10,0,6,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,I134a_6,物攻魂元,30111,物攻魂元,0,0,1
30111,0,10,0,6,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,I134a_6,物攻魂元,30112,物攻魂元,0,3840,2
30112,0,10,0,6,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,I134a_6,物攻魂元,30113,物攻魂元,0,7680,3
30113,0,10,0,6,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,I134a_6,物攻魂元,30114,物攻魂元,0,15360,4
30114,0,10,0,6,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,I134a_6,物攻魂元,30115,物攻魂元,0,30720,5
30115,0,10,0,6,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,I134a_6,物攻魂元,30116,物攻魂元,0,61440,6
30116,0,10,0,6,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,I134a_6,物攻魂元,30117,物攻魂元,0,122880,7
30117,0,10,0,6,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,I134a_6,物攻魂元,30118,物攻魂元,0,245760,8
30118,0,10,0,6,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,I134a_6,物攻魂元,30119,物攻魂元,0,491520,9
30119,0,10,0,6,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,I134a_6,物攻魂元,-1,物攻魂元,0,983040,10
30120,0,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,I135a_1,魔攻魂元,30121,魔攻魂元,0,0,1
30121,0,10,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,I135a_1,魔攻魂元,30122,魔攻魂元,0,120,2
30122,0,10,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,I135a_1,魔攻魂元,30123,魔攻魂元,0,240,3
30123,0,10,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,I135a_1,魔攻魂元,30124,魔攻魂元,0,480,4
30124,0,10,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,I135a_1,魔攻魂元,30125,魔攻魂元,0,960,5
30125,0,10,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,I135a_1,魔攻魂元,30126,魔攻魂元,0,1920,6
30126,0,10,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,I135a_1,魔攻魂元,30127,魔攻魂元,0,3840,7
30127,0,10,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,I135a_1,魔攻魂元,30128,魔攻魂元,0,7680,8
30128,0,10,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,I135a_1,魔攻魂元,30129,魔攻魂元,0,15360,9
30129,0,10,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,I135a_1,魔攻魂元,30130,魔攻魂元,0,30720,10
30130,0,10,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,I135a_2,魔攻魂元,30131,魔攻魂元,0,0,1
30131,0,10,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,I135a_2,魔攻魂元,30132,魔攻魂元,0,240,2
30132,0,10,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,I135a_2,魔攻魂元,30133,魔攻魂元,0,480,3
30133,0,10,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,I135a_2,魔攻魂元,30134,魔攻魂元,0,960,4
30134,0,10,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,I135a_2,魔攻魂元,30135,魔攻魂元,0,1920,5
30135,0,10,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,I135a_2,魔攻魂元,30136,魔攻魂元,0,3840,6
30136,0,10,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,I135a_2,魔攻魂元,30137,魔攻魂元,0,7680,7
30137,0,10,0,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,I135a_2,魔攻魂元,30138,魔攻魂元,0,15360,8
30138,0,10,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,I135a_2,魔攻魂元,30139,魔攻魂元,0,30720,9
30139,0,10,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,I135a_2,魔攻魂元,30140,魔攻魂元,0,61440,10
30140,0,10,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,I135a_3,魔攻魂元,30141,魔攻魂元,0,0,1
30141,0,10,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,I135a_3,魔攻魂元,30142,魔攻魂元,0,480,2
30142,0,10,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,I135a_3,魔攻魂元,30143,魔攻魂元,0,960,3
30143,0,10,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,I135a_3,魔攻魂元,30144,魔攻魂元,0,1920,4
30144,0,10,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,I135a_3,魔攻魂元,30145,魔攻魂元,0,3840,5
30145,0,10,0,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,I135a_3,魔攻魂元,30146,魔攻魂元,0,7680,6
30146,0,10,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,I135a_3,魔攻魂元,30147,魔攻魂元,0,15360,7
30147,0,10,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,I135a_3,魔攻魂元,30148,魔攻魂元,0,30720,8
30148,0,10,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,I135a_3,魔攻魂元,30149,魔攻魂元,0,61440,9
